Año,Country Name,Country Code,Indicator Name,Indicator Code,Valor,Categoría,Crecimiento_Anual,Promedio_Movil_3,Promedio_Movil_5,Cambio_Desde_2000_Abs,Cambio_Desde_2000_Pct,Descripcion_Indicador,Region,Grupo_Ingresos,Fecha_Procesamiento
2012,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,370691143018.039,Economía,10.665259708704955,330718603972.6297,293425725100.083,270816068067.0112,271.15480834412557,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2013,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,382093697077.685,Economía,3.076025493031831,362583658300.2037,321343634421.0338,282218622126.6572,282.57162486740435,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2014,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,381240864422.407,Economía,-0.22319987526635554,378008568172.7104,351098074683.59625,281365789471.37915,281.7177254778958,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2015,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,293492370193.166,Economía,-23.016550012859437,352275643897.7527,352496841903.2368,193617295242.1382,193.8594742853264,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,282720100286.228,Economía,-3.670374769827256,319151111633.93365,342047634999.505,182845025335.20023,183.07373028241076,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,311866875156.879,Economía,10.309410205055315,296026448545.4244,330282781427.273,211991800205.85123,212.25696231997637,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,334198218098.276,Economía,7.160536985585142,309595064513.7944,320703685631.39124,234323143147.2482,234.61623759696292,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,323031701192.84,Economía,-3.3412855906228334,323032264815.99835,309061852985.47784,223156626241.81223,223.43575346625136,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,270348342541.465,Economía,-16.30903668489325,309192753944.1937,304433047455.1376,170473267590.4372,170.68649778137953,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2021,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,318524633225.395,Economía,17.820079912840935,303968225653.2334,311593954042.971,218649558274.36722,218.92304799929175,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2022,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,345329875078.512,Economía,8.415437632463751,311400950281.7907,318286554027.2976,245454800127.48422,245.7618181992246,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2023,Colombia,COL,PIB (US$ a precios actuales),NY.GDP.MKTP.CD,363493841244.303,Economía,5.259888436139892,342449449849.4034,324145678656.503,263618766293.27518,263.9485040912726,"El PIB a precios de comprador es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales. Las cifras en dólares del PIB se convierten a partir de monedas nacionales utilizando tipos de cambio oficiales de un solo año. Para algunos países donde el tipo de cambio oficial no refleja el tipo efectivamente aplicado a las transacciones reales de divisas, se utiliza un factor de conversión alternativo.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2000,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,2.92486148176778,Economía,,-0.23645655741572455,0.9553557437017034,0.0,0.0,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2001,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1.67789830787579,Economía,,0.13291484906469986,0.8797644627024713,-1.2469631738919897,-42.63323858804855,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2002,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,2.50398046659659,Economía,,2.36891341874672,0.6945018204450413,-0.4208810151711897,-14.38977598750455,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2003,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,3.91827190322513,Economía,,2.70005022589917,1.364199383403164,0.9934104214573503,33.964357890102036,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2004,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,5.33302206759905,Economía,,3.91842481247359,3.271606845412868,2.40816058583127,82.33417551028033,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2005,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,4.82876110773741,Economía,,4.693351692853863,3.652386770606794,1.9038996259696304,65.09366812198292,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2006,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,6.71686869844402,Economía,,5.6262172912601605,4.66018084872044,3.79200721667624,129.64741203348746,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2007,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,6.73819469090975,Economía,,6.0946081656970605,5.507023693583072,3.81333320914197,130.37654032208047,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2008,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,3.28344618616541,Economía,,5.579503191839727,5.380058550171128,0.35858470439763,12.259886720546586,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2009,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1.13964864548062,Economía,,3.720429840851926,4.541383865747442,-1.7852128362871598,-61.035807931942855,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2010,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,4.49465897070922,Economía,,2.9725846007850834,4.474563438341804,1.5697974889414401,53.67083189158954,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2011,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,6.94789198173555,Economía,,4.194066532641797,4.5207680950001095,4.023030499967771,137.5460179924917,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2012,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,3.91263576716115,Economía,,5.1183955732019735,3.95565631025039,0.9877742853933702,33.771660352146384,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2013,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,5.13399351995672,Economía,,5.331507089617807,4.325765777008653,2.20913203818894,75.5294584704143,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2014,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,4.49903000110972,Economía,,4.51521976274253,4.997642048134471,1.57416851934194,53.820275905528206,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2015,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,2.95590137527523,Economía,,4.196308298780557,4.689890529047674,0.031039893507450067,1.0612431973595404,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2016,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,2.08738250162794,Economía,,3.180771292670963,3.717788633026152,-0.8374789801398399,-28.633115973535595,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2017,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,1.35936086788746,Economía,,2.13421491493021,3.2071336531714136,-1.5655006138803198,-53.5239232229943,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2018,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,2.56432428277704,Economía,,2.003689217430813,2.693199805735478,-0.36053719899073977,-12.32664183374701,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2019,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,3.18685539245533,Economía,,2.3701801810399434,2.4307648840046,0.2619939106875502,8.957480972028865,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2020,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,-7.18591413760859,Economía,,-0.47824482079207326,0.4024017814278359,-10.11077561937637,-345.6839129785196,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2021,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,10.8011981904878,Economía,,2.267379815111513,2.145164919199808,7.87633670872002,269.28922131244246,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2022,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,7.2888838865514,Economía,,3.63472264647687,3.3310695229325957,4.36402240478362,149.204412994834,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2023,Colombia,COL,Crecimiento del PIB (% anual),NY.GDP.MKTP.KD.ZG,0.610409565791542,Economía,,6.233497214276913,2.9402865795354964,-2.314451915976238,-79.13030857712236,"Tasa de crecimiento porcentual anual del PIB a precios de mercado en moneda local constante. Los agregados se basan en precios constantes de 2015, expresados ​​en dólares estadounidenses. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales.",América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2000,Colombia,COL,PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,2555.00751039968,Economía,13.877679859761315,2468.2163135174437,2588.461076870202,0.0,0.0,El PIB per cápita es el producto interno bruto dividido por la población a mitad de año. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales.,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2001,Colombia,COL,PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,2472.99084035833,Economía,-3.2100363583087987,2423.8801334401437,2550.167993825438,-82.01667004135015,-3.2100363583087987,El PIB per cápita es el producto interno bruto dividido por la población a mitad de año. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales.,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2002,Colombia,COL,PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,2428.92969771584,Economía,-1.7816945345460966,2485.642682824617,2461.3138957253,-126.07781268383997,-4.934537850501963,El PIB per cápita es el producto interno bruto dividido por la población a mitad de año. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales.,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2003,Colombia,COL,PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,2311.94218760291,Economía,-4.816422238278239,2404.6209085590267,2402.5024571278364,-243.06532279677003,-9.513291910392363,El PIB per cápita es el producto interno bruto dividido por la población a mitad de año. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales.,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
2004,Colombia,COL,PIB per cápita (US$ a precios actuales),NY.GDP.PCAP.CD,2818.57195413044,Economía,21.913600142952493,2519.8146131497306,2517.48843804144,263.5644437307601,10.315603482884894,El PIB per cápita es el producto interno bruto dividido por la población a mitad de año. El PIB es la suma del valor agregado bruto de todos los productores residentes en la economía más los impuestos sobre los productos y menos los subsidios no incluidos en el valor de los productos. Se calcula sin hacer deducciones por depreciación de activos fabricados o por agotamiento y degradación de recursos naturales. Los datos están en dólares estadounidenses actuales.,América Latina y el Caribe (excluido altos ingresos),Ingreso mediano alto,2025-04-03
